image_id,relative_path,file_name,mineral_label,four_class_label,four_class_id,source_site,source_type,mindat_photo_id,detail_page_url,download_source_url,page_title,locality,photographer_or_credit,license_or_rights,screening_decision,manual_review_required,metadata_source_file,metadata_status,metadata_missing_fields,width,height,aspect_ratio,megapixels,file_size_bytes,image_format,image_mode,sha256,dhash64,dimension_pass,quality_status,quality_error,exact_duplicate_group_size,near_duplicate_group_id,near_duplicate_group_size,split_group_id,split
VTM-006851,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p639167_343_raw.jpg,perovskite_mindat_p639167_343_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,639167,https://www.mindat.org/photo-639167.html,https://www.mindat.org/imagecache/63/23/04152610017366236575231.jpg,"Perovskite, ClinochloreAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, Russia8.7 x 4.4 x 3.0 cm. An old classic for this rare species: An outstanding set of a half-dozen lustrous Perovskite crystals is perched on a matrix of green Clinochlore. The luster on the Perovskite is excellent, with the largest crystal being 1.4 cm. The surfaces of the crystals are actually quite complex, and are the result of twinning and multiple  ...© Rob Lavinsky & irocks.com",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,396,1.616162,0.2534,42257,JPEG,RGB,ab89a34a34bc2a415a585ff5bf1090036f1efd3e2f3b67bdfa11d9cf67909741,41b62727271b3e39,True,pass,,1,DG-44d70a6edaff,1,DG-44d70a6edaff,train
VTM-006852,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p639460_116_raw.jpg,perovskite_mindat_p639460_116_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,639460,https://www.mindat.org/photo-639460.html,https://www.mindat.org/imagecache/b0/09/03701800017363234533780.jpg,"PerovskiteOka complex, Deux-Montagnes RCM, Laurentides, Québec, Canadaperovskite, maybe latrappite (not confirmed), fov 2mm",,,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,426,1.502347,0.2726,99201,JPEG,RGB,2d58dcb7006915fbb9fd9790fa88e5ebbef9cf75663dcc98020c738422dcbb12,8d3532607cf5f174,True,pass,,1,DG-f84c0ab3b546,1,DG-f84c0ab3b546,train
VTM-006853,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p642901_236_raw.jpg,perovskite_mindat_p642901_236_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,642901,https://www.mindat.org/photo-642901.html,https://www.mindat.org/imagecache/62/0d/04861320017364077384383.jpg,"Perovskite, CalciteSasso Moro, Campo Moro Valley, Lanzada, Sondrio Province, Lombardy, ItalyExceptional find, the piece includes 4 crystals of  Perovskite , the largest crystal","is mm 31 x mm 26, the smallest is mm 17 x mm 18",Photo Giovanni Scapin,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,482,1.327801,0.3085,329357,JPEG,RGB,6e94ff5efd3db13bbd24f5c6d3b762617b68208d82a19b74c9f6656c5c5b6410,67832f4fcb9b2b2f,True,pass,,1,DG-ab41a705c6a6,1,DG-ab41a705c6a6,train
VTM-006854,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p642903_244_raw.jpg,perovskite_mindat_p642903_244_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,642903,https://www.mindat.org/photo-642903.html,https://www.mindat.org/imagecache/f4/6c/09161120017364077408453.jpg,"PerovskiteSasso Moro, Campo Moro Valley, Lanzada, Sondrio Province, Lombardy, ItalyExceptional find, the piece includes 4 crystals of  Perovskite , the largest crystal","is mm 31 x mm 26, the smallest is mm 17 x mm 18",Photo Giovanni Scapin,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,654,0.978593,0.4186,474473,JPEG,RGB,5459173159469c84579501bc903d6fcd6f340a12359bbde8f18b4e2ece980e9d,706d8d4d70b82c3c,True,pass,,1,DG-d4c1aa8c6ba6,1,DG-d4c1aa8c6ba6,val
VTM-006855,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p653159_426_raw.jpg,perovskite_mindat_p653159_426_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,653159,https://www.mindat.org/photo-653159.html,https://www.mindat.org/imagecache/6c/8a/04919370017409224098968.jpg,"Perovskite, Andradite (Var: Melanite)Diablo Range, California, USAModified cube of perovskite with melanite. Well shaped crystal for the species.© Volker Betz (2014)",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,510,1.254902,0.3264,320707,JPEG,RGB,f403e014aef7750557fee93a879863aeec9bbbd3e39611b15daa1bb4f0c534a8,356dcfcec8c6e3f3,True,pass,,1,DG-53a21c00e78d,1,DG-53a21c00e78d,train
VTM-006856,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p656982_341_raw.jpg,perovskite_mindat_p656982_341_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,656982,https://www.mindat.org/photo-656982.html,https://www.mindat.org/imagecache/f9/a0/02117900017366236578082.jpg,"Perovskite, ClinochloreAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, Russia4.2 x 3.0 x 2.0 cm. An old classic for this rare species, this is a fine pair of lustrous perovskite crystals intergrown with micro, green clinochlore and possibly diopside. The luster on the perovskite is excellent, with the largest crystal being 2.2 cm. The surfaces of the crystals are actually quite complex, and the crystals are partially  ...© Rob Lavinsky & irocks.com",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,788,0.812183,0.5043,111246,JPEG,RGB,cc0e3f1b238b20a1767069231baf5d92a1402a27efd408fdf8038db9127d06e5,005616064e4f4d0c,True,pass,,1,DG-bcaed3d082f7,1,DG-bcaed3d082f7,train
VTM-006857,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p659689_269_raw.jpg,perovskite_mindat_p659689_269_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,659689,https://www.mindat.org/photo-659689.html,https://www.mindat.org/imagecache/ab/e9/05782640017362603672264.jpg,"PerovskiteDun, Pfunders Valley, Vintl, Puster Valley District, South Tyrol, Trentino-Alto Adige/Südtirol, ItalyA shiny, orange red, transparent pseudo cubic perovskite crystal, rather rare for the locality, self collecting near Maso Dan. This locality is mentioned in ""Reinhard Exel (1987) Guida mineralogica del Trentino e del Sudtirolo.  Edizioni Athesia"" on pages 21 and 144: ""near the houses of Dan are the serpentinite quarries of the company Grunig ,  ...",,,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,424,1.509434,0.2714,359997,JPEG,RGB,6fb589bb0d2c86ca478e72cdddf9a37ef4d359cafe61619e654ffcd06260a072,1804c747862649e9,True,pass,,1,DG-80ecad8594fb,1,DG-80ecad8594fb,train
VTM-006858,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p666456_051_raw.jpg,perovskite_mindat_p666456_051_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,666456,https://www.mindat.org/photo-666456.html,https://www.mindat.org/imagecache/e8/d7/00532260017335409411965.jpg,"PerovskiteGraulay quarry, Hillesheim, Gerolstein, Vulkaneifel, Rhineland-Palatinate, Germany© jean-paul fayard",,,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,426,1.502347,0.2726,263492,JPEG,RGB,8b34f35170dc504a50ad349d040fe0bd3f66c937d02b39e74a1c07bf6691937e,9dbefe7b73b3331b,True,pass,,1,DG-e3f7012191e3,1,DG-e3f7012191e3,train
VTM-006859,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p684893_100_raw.jpg,perovskite_mindat_p684893_100_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,684893,https://www.mindat.org/photo-684893.html,https://www.mindat.org/imagecache/67/d2/04882800017335367478406.jpg,"Perovskite, Phlogopite, Richterite, AugiteJacupiranga mine, Cajati, São Paulo, Brazil4.3 x 4.0 x 2.5 cm. Clusters of steel gray cubes and cuboctahedra of perovskite to 6mm are intergrown with euhedral books of bronze phlogopite that stand up well off the matrix that is carpeted with small, peridot-green augite crystals. A few elegant sprays and tufts of acicular to fibrous, greenish white richterite can be observed in recessed  ...© Rob Lavinsky & irocks.com",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,680,0.941176,0.4352,199449,JPEG,RGB,d1c0f40abb5dcce37f6cc50ff1f6b549213becc1019d90b8877e918b4dfdafc2,26a74b61e1c3c7e4,True,pass,,1,DG-c14002ab3d96,1,DG-c14002ab3d96,test
VTM-006860,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p684894_103_raw.jpg,perovskite_mindat_p684894_103_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,684894,https://www.mindat.org/photo-684894.html,https://www.mindat.org/imagecache/96/fe/02801510017368130774448.jpg,"Perovskite, Phlogopite, Richterite, AugiteJacupiranga mine, Cajati, São Paulo, Brazil4.3 x 4.0 x 2.5 cm. Clusters of steel gray cubes and cuboctahedra of perovskite to 6mm are intergrown with euhedral books of bronze phlogopite that stand up well off the matrix that is carpeted with small, peridot-green augite crystals. A few elegant sprays and tufts of acicular to fibrous, greenish white richterite can be observed in recessed  ...© Rob Lavinsky & irocks.com",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,472,1.355932,0.3021,166185,JPEG,RGB,e38b515847fcc1dff3c498a294f916821d885e98fa317cc84bdb124b2f3abddc,1b1837a4cc363018,True,pass,,1,DG-76ded5ef04a3,1,DG-76ded5ef04a3,train
VTM-006861,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p703953_177_raw.jpg,perovskite_mindat_p703953_177_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,703953,https://www.mindat.org/photo-703953.html,https://www.mindat.org/imagecache/96/80/05199870017362727099365.jpg,"Perovskite, Nepheline, FluorapatiteFeuerberg, Hohenfels-Essingen, Gerolstein, Vulkaneifel, Rhineland-Palatinate, GermanyCluster of perovskite hopper crystals, with white long prismatic fluorapatite and  a hexagonal prismatic crystal of Nepehine. The covering calcite was removed with diluted acetic acid. Also present in the vug is pyroxene (not visible). Zeolite collection of Volker Betz.© Volker Betz (2015)",,"Perovskite, Nepheline, FluorapatiteFeuerberg, Hohenfels-Essingen, Gerolstein, Vulkaneifel, Rhineland-Palatinate, GermanyCluster of perovskite hopper crystals, with white long prismatic fluorapatite and  a hexagonal prismatic crystal of Nepehine. The covering calcite was removed with diluted acetic acid. Also present in the vug is pyroxene (not visible). Zeolite collection of Volker Betz.© Volker Betz (2015)",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,558,1.146953,0.3571,316678,JPEG,RGB,88a0d8abecf1310c67fb84f79daf567f89394ca5253314d2ca42bf30b5a85174,3333327038646a58,True,pass,,1,DG-14e9cb9d296e,1,DG-14e9cb9d296e,train
VTM-006862,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p719515_278_raw.jpg,perovskite_mindat_p719515_278_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,719515,https://www.mindat.org/photo-719515.html,https://www.mindat.org/imagecache/d6/16/01399260017364015701828.jpg,"Perovskite, Fluorophlogopite, Clinopyroxene SubgroupVispi Quarry, San Venanzo, Terni Province, Umbria, ItalyTypical ""skeletal"" aggregates of dark red, elongated perovskite crystals with orange, thin, tabular crystals of fluorophlogopite and green crystals of a mineral belonging to the 'clinopyroxene subgroup'. Collection and photo of Gianfranco Ciccolini. Nikon D610, bellows, Schneider Kreuznach 35mm; f: 4. Focal using 5.6.",,"Perovskite, Fluorophlogopite, Clinopyroxene SubgroupVispi Quarry, San Venanzo, Terni Province, Umbria, ItalyTypical ""skeletal"" aggregates of dark red, elongated perovskite crystals with orange, thin, tabular crystals of fluorophlogopite and green crystals of a mineral belonging to the 'clinopyroxene subgroup'. Collection and photo of Gianfranco Ciccolini. Nikon D610, bellows, Schneider Kreuznach 35mm; f: 4. Focal using 5.6.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,426,1.502347,0.2726,451906,JPEG,RGB,6d438536993b24d1ba84d642ca734ee8e1aee39f4e67fe40c108460b937d3167,eb63139b233fba30,True,pass,,1,DG-0ff4ff743c21,1,DG-0ff4ff743c21,train
VTM-006863,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p720524_076_raw.jpg,perovskite_mindat_p720524_076_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,720524,https://www.mindat.org/photo-720524.html,https://www.mindat.org/imagecache/6d/5c/08512010017363417584188.jpg,"Perovskite, PrideriteWalgidee Hills, Noonkanbah Station, Derby-West Kimberley Shire, Western Australia, AustraliaThe weathered surfaces of this lamproite pegmatite (after 2 hours in an ultrasonic cleaner!) occasionally display crystal faces on resistant minerals. Perovskite was an early phenocryst phase and euhedral pseudo-dodecahedra are plentiful (here, included in green diopside). The black prism of priderite is quite rare (on the left: there may be two,  ...© Tony Peterson",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,480,1.333333,0.3072,323476,JPEG,RGB,120c866aa5b432812b4f5ad08c74d6989fe35ff553be578d449cd4f8960c3594,d3402230e6ae1c70,True,pass,,1,DG-c7c1fd656b76,1,DG-c7c1fd656b76,train
VTM-006864,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p720525_077_raw.jpg,perovskite_mindat_p720525_077_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,720525,https://www.mindat.org/photo-720525.html,https://www.mindat.org/imagecache/81/f1/05076960017363417689329.jpg,"Perovskite, PrideriteWalgidee Hills, Noonkanbah Station, Derby-West Kimberley Shire, Western Australia, AustraliaStereo pair. The weathered surfaces of this lamproite pegmatite (after 2 hours in an ultrasonic cleaner!) occasionally display crystal faces on resistant minerals. Perovskite was an early phenocryst phase and euhedral pseudo-dodecahedra are plentiful (here, included in green diopside). The black prism of priderite is quite rare (on the left: there  ...© Tony Peterson",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,258,2.48062,0.1651,186302,JPEG,RGB,ec2b0e46614a8afb7b669a0006b8ace08d8a5aba12edfadee5e0b5d87dbc508e,981898c48ce76adc,False,exclude_low_resolution,,1,DG-00ef05f9eafa,1,DG-00ef05f9eafa,excluded
VTM-006865,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p722160_009_raw.jpg,perovskite_mindat_p722160_009_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,722160,https://www.mindat.org/photo-722160.html,https://www.mindat.org/imagecache/0c/6f/01222830017362138392099.jpg,"PerovskiteVarenna Stream, Varenna Valley, Genoa, Genoa, Liguria, ItalyCrystal of Perovskite Varenna Valley Self Collected",Collection and Photo Bruno Marello,Collection and Photo Bruno Marello,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,736,0.869565,0.471,203625,JPEG,RGB,259eea847a386ff8c8fb07b1002615bb9919f5ad096c5704ffb1c240da8bbadd,0e3db1b81c3cb8ba,True,pass,,1,DG-63548c1d61c2,1,DG-63548c1d61c2,train
VTM-006866,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p729239_421_raw.jpg,perovskite_mindat_p729239_421_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,729239,https://www.mindat.org/photo-729239.html,https://www.mindat.org/imagecache/1f/69/05155340017409224101813.jpg,"PerovskiteChlorite Schist Knob occurrence, Santa Rita Peak, San Benito County, California, USA3.0 x 2.4 x 1.5 cm. Mineral specimens from this obscure locale, only a half mile south of the Dallas Gem Mine are rare. Splendent, sharp, jet-black perovskite crystals, to 3 mm, are aesthetically clustered on the thumbnail matrix. Very rare material from the Bob Trimingham Collection and formerly in the Vernon and Zona Braun Collection of  ...© Rob Lavinsky & irocks.com",,"PerovskiteChlorite Schist Knob occurrence, Santa Rita Peak, San Benito County, California, USA3.0 x 2.4 x 1.5 cm. Mineral specimens from this obscure locale, only a half mile south of the Dallas Gem Mine are rare. Splendent, sharp, jet-black perovskite crystals, to 3 mm, are aesthetically clustered on the thumbnail matrix. Very rare material from the Bob Trimingham Collection and formerly in the Vernon and Zona Braun Collection of  ...© Rob Lavinsky & irocks.com",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,546,1.172161,0.3494,154608,JPEG,RGB,810ba61b223f9204a2c1a04bcd98f7f00545893f2c64339134158454caa7533d,44b170e8d4d86982,True,pass,,1,DG-2e827dc0d743,1,DG-2e827dc0d743,test
VTM-006867,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p729240_450_raw.jpg,perovskite_mindat_p729240_450_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,729240,https://www.mindat.org/photo-729240.html,https://www.mindat.org/imagecache/14/2a/07921280017630722816191.jpg,"PerovskiteChlorite Schist Knob occurrence, Santa Rita Peak, San Benito County, California, USA3.0 x 2.4 x 1.5 cm. Mineral specimens from this obscure locale, only a half mile south of the Dallas Gem Mine are rare. Splendent, sharp, jet-black perovskite crystals, to 3 mm, are aesthetically clustered on the thumbnail matrix. Very rare material from the Bob Trimingham Collection and formerly in the Vernon and Zona Braun Collection of  ...© Rob Lavinsky & irocks.com",,"PerovskiteChlorite Schist Knob occurrence, Santa Rita Peak, San Benito County, California, USA3.0 x 2.4 x 1.5 cm. Mineral specimens from this obscure locale, only a half mile south of the Dallas Gem Mine are rare. Splendent, sharp, jet-black perovskite crystals, to 3 mm, are aesthetically clustered on the thumbnail matrix. Very rare material from the Bob Trimingham Collection and formerly in the Vernon and Zona Braun Collection of  ...© Rob Lavinsky & irocks.com",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,540,1.185185,0.3456,208612,JPEG,RGB,6e261182d11ec473494fbc97b1e3d51e02dd3ead47775e4de229a4e507ec1cce,8560e0c8a4b4b099,True,pass,,1,DG-dc30f957b384,1,DG-dc30f957b384,test
VTM-006868,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p752858_336_raw.jpg,perovskite_mindat_p752858_336_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,752858,https://www.mindat.org/photo-752858.html,https://www.mindat.org/imagecache/40/3c/06145120017366236558993.jpg,"Perovskite, CalciteAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, RussiaA huge crystal in a calcite matrix from this classical location. Formerly in the Fersman Museum, Moscow.",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,480,1.333333,0.3072,240327,JPEG,RGB,a182e9e9fa3f7d1934355016232d2ff27f5e582d19c0078312d0bb78ffda65e3,363b3321290b0c33,True,pass,,1,DG-c7a004367aa8,1,DG-c7a004367aa8,val
VTM-006869,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p776528_363_raw.jpg,perovskite_mindat_p776528_363_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,776528,https://www.mindat.org/photo-776528.html,https://www.mindat.org/imagecache/f0/50/02856100017366236618987.jpg,"PerovskiteAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, Russia9.1 x 5.5 x 4.7 cm. A highly aesthetic specimen featuring a textbook crystal of large size from the type locality for perovskite. This specimen features a mostly chlorite matrix which hosts a large lustrous, equant, dark gray, pseudocubic perovskite crystal measuring 2.5 cm across. Ex old Herb Obodda specimen.© Rob Lavinsky & irocks.com",,"PerovskiteAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, Russia9.1 x 5.5 x 4.7 cm. A highly aesthetic specimen featuring a textbook crystal of large size from the type locality for perovskite. This specimen features a mostly chlorite matrix which hosts a large lustrous, equant, dark gray, pseudocubic perovskite crystal measuring 2.5 cm across. Ex old Herb Obodda specimen.© Rob Lavinsky & irocks.com",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,744,0.860215,0.4762,73459,JPEG,RGB,f6604601583ee3dddb3e080fd736be7321214b5ad4b46d20bdd8c4b53dfbc18d,00f1f0f4fcfce879,True,pass,,1,DG-a80c4689c96d,1,DG-a80c4689c96d,train
VTM-006870,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p790445_066_raw.jpg,perovskite_mindat_p790445_066_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,790445,https://www.mindat.org/photo-790445.html,https://www.mindat.org/imagecache/80/09/08108900017362138674981.jpg,"Perovskite, Apatite, Clinopyroxene SubgroupLöhley, Üdersdorf, Daun, Vulkaneifel, Rhineland-Palatinate, GermanyBrownish-red perovskite with white needles of apatite and green prismatic clinopyroxene crystals.","Collection and photo: Edgar Müller, Saarwellingen.","Collection and photo: Edgar Müller, Saarwellingen.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,yes,mindat_perovskite_manifest.csv,complete_core,,640,480,1.333333,0.3072,270835,JPEG,RGB,c8c5503d329dbb99aa7e56a6e8085b7983f12eab37a08a2b259151b268362cfd,74b99a1ad2e6d692,True,pass,,1,DG-bd0f44b9a219,1,DG-bd0f44b9a219,test
VTM-006871,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p791427_347_raw.jpg,perovskite_mindat_p791427_347_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,791427,https://www.mindat.org/photo-791427.html,https://www.mindat.org/imagecache/24/18/01350760017366236585147.jpg,"PerovskiteAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, RussiaPerovskite specimen, from Akhmatovskaya Kop', Nazyamskie Mts, Zlatoust, Chelyabinsk Oblast', Southern Urals, Urals Region, Russia",Size 58 х 42 х 29 mm© Lopatkin Oleg,"PerovskiteAkhmatov mine, Magnitka, Kusinsky District, Chelyabinsk Oblast, RussiaPerovskite specimen, from Akhmatovskaya Kop', Nazyamskie Mts, Zlatoust, Chelyabinsk Oblast', Southern Urals, Urals Region, Russia",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,480,1.333333,0.3072,79599,JPEG,RGB,e6bd471f1b156788719c9e4e47b9119fe074fa733ca7244e101739348cc4a6d1,618c3e6b6b6d0fc0,True,pass,,1,DG-12553976c2ec,1,DG-12553976c2ec,train
VTM-006872,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p799515_041_raw.jpg,perovskite_mindat_p799515_041_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,799515,https://www.mindat.org/photo-799515.html,https://www.mindat.org/imagecache/24/aa/06895170017362138646244.jpg,"PerovskiteGraulay quarry, Hillesheim, Gerolstein, Vulkaneifel, Rhineland-Palatinate, Germany© jean-paul fayard",,,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,426,1.502347,0.2726,314982,JPEG,RGB,648e12359268a8530a32d2a095dfdd680164fab3924641ea4394d8ee7d1a58b6,f1fcdcd8cce1696c,True,pass,,1,DG-63b9e212d13b,1,DG-63b9e212d13b,train
VTM-006873,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p800772_190_raw.jpg,perovskite_mindat_p800772_190_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,800772,https://www.mindat.org/photo-800772.html,https://www.mindat.org/imagecache/56/4d/04958320017362342487239.jpg,"PerovskiteLöhley, Üdersdorf, Daun, Vulkaneifel, Rhineland-Palatinate, GermanyCollection: Josef Höhn, Heidelberg","Photo: Edgar Müller, Saarwellingen","PerovskiteLöhley, Üdersdorf, Daun, Vulkaneifel, Rhineland-Palatinate, GermanyCollection: Josef Höhn, Heidelberg",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,480,1.333333,0.3072,96828,JPEG,RGB,d6c3cd98b41febe4cd9d317a78eea72134a3d25d1b707d0223dd592b2388e312,132d6961616165c7,True,pass,,1,DG-3b16f1f7ae3b,1,DG-3b16f1f7ae3b,test
VTM-006874,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p801276_337_raw.jpg,perovskite_mindat_p801276_337_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,801276,https://www.mindat.org/photo-801276.html,https://www.mindat.org/imagecache/77/22/00040150017366236569211.jpg,"PerovskiteTazheranskii Massif, RussiaThe perovskite crystals were exposed by etching the calcite matrix with acid. There is also minor pale purple spinel on the specimen (confirmed by SEM/EDS).© Tony Peterson",,"PerovskiteTazheranskii Massif, RussiaThe perovskite crystals were exposed by etching the calcite matrix with acid. There is also minor pale purple spinel on the specimen (confirmed by SEM/EDS).© Tony Peterson",Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,426,1.502347,0.2726,180075,JPEG,RGB,d03266b854aadf3ef74f2e9ff6d77403f84c22095a1ada330cf3012f2cd67c57,3138c68c8ece5e0e,True,pass,,1,DG-3e8ecc4a324c,1,DG-3e8ecc4a324c,train
VTM-006875,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p801278_352_raw.jpg,perovskite_mindat_p801278_352_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,801278,https://www.mindat.org/photo-801278.html,https://www.mindat.org/imagecache/eb/6d/00144200017366236621369.jpg,"PerovskiteTazheranskii Massif, RussiaThe perovskite crystals were exposed by etching the calcite matrix with acid.© Tony Peterson",,,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,542,1.180812,0.3469,199584,JPEG,RGB,27ad28b546019b4481997ab2cc9ed3b12dd0eb85909c937bc36e9b81c4994d72,7bf0f0f8c8cce466,True,pass,,1,DG-fb1970d2ff6f,1,DG-fb1970d2ff6f,train
VTM-006876,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p801279_359_raw.jpg,perovskite_mindat_p801279_359_raw.jpg,perovskite,ti_bearing_negative,1,Mindat,manual_download,801279,https://www.mindat.org/photo-801279.html,https://www.mindat.org/imagecache/32/b0/00599220017375501762762.jpg,"PerovskiteTazheranskii Massif, RussiaThe perovskite crystals were exposed by etching the calcite matrix with acid.© Tony Peterson",,,Mindat photo page rights; verify per photo before republication,keep_prelim,yes,mindat_perovskite_manifest.csv,complete_core,,640,544,1.176471,0.3482,212791,JPEG,RGB,16402ac617601dcc66fc3ef3e29b7bcaa5379a1a619cf8bf3d0a6de9182f1e05,7c6c6ee4f8d0e1e4,True,pass,,1,DG-d722aacc00e6,1,DG-d722aacc00e6,train
