image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split
VTM-006574,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1019652_340_raw.jpg,perovskite,ti_bearing_negative,1,1019652,DG-f27200767c8b,test
VTM-006575,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1025044_373_raw.jpg,perovskite,ti_bearing_negative,1,1025044,DG-11ae31e5d33e,train
VTM-006576,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1025045_375_raw.jpg,perovskite,ti_bearing_negative,1,1025045,DG-af6ec356e0ea,test
VTM-006577,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p102577_019_raw.jpg,perovskite,ti_bearing_negative,1,102577,DG-297113402ba5,train
VTM-006578,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1044774_080_raw.jpg,perovskite,ti_bearing_negative,1,1044774,DG-dc49c01e8761,test
VTM-006579,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1044780_078_raw.jpg,perovskite,ti_bearing_negative,1,1044780,DG-03968fb48da1,train
VTM-006580,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1044782_081_raw.jpg,perovskite,ti_bearing_negative,1,1044782,DG-78c669fe7d06,train
VTM-006581,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1044785_079_raw.jpg,perovskite,ti_bearing_negative,1,1044785,DG-e7f7a3f38908,train
VTM-006582,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1044790_082_raw.jpg,perovskite,ti_bearing_negative,1,1044790,DG-2bf362ca419f,train
VTM-006583,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p104663_049_raw.jpg,perovskite,ti_bearing_negative,1,104663,DG-27f071b46645,train
VTM-006584,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p104666_411_raw.jpg,perovskite,ti_bearing_negative,1,104666,DG-414f22bb6910,val
VTM-006585,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p104668_404_raw.jpg,perovskite,ti_bearing_negative,1,104668,DG-5ec74ad43624,train
VTM-006586,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p105356_200_raw.jpg,perovskite,ti_bearing_negative,1,105356,DG-6ee1f44d1bfd,train
VTM-006587,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p105360_178_raw.jpg,perovskite,ti_bearing_negative,1,105360,DG-e6fd0881dbfa,train
VTM-006588,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1067505_101_raw.jpg,perovskite,ti_bearing_negative,1,1067505,DG-872824fea4ea,train
VTM-006589,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1067506_105_raw.jpg,perovskite,ti_bearing_negative,1,1067506,DG-cd99d1811944,test
VTM-006590,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1067507_107_raw.jpg,perovskite,ti_bearing_negative,1,1067507,DG-3d50b9f848fa,val
VTM-006591,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1067508_106_raw.jpg,perovskite,ti_bearing_negative,1,1067508,DG-1d2cf2cae958,train
VTM-006592,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p108711_004_raw.jpg,perovskite,ti_bearing_negative,1,108711,DG-6a8bff671d50,train
VTM-006593,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1099160_374_raw.jpg,perovskite,ti_bearing_negative,1,1099160,DG-6924e9fa7beb,train
VTM-006594,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1101838_440_raw.jpg,perovskite,ti_bearing_negative,1,1101838,DG-f2f42fe7f098,train
VTM-006595,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p110286_005_raw.jpg,perovskite,ti_bearing_negative,1,110286,DG-a10bfe44f494,train
VTM-006596,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p110551_017_raw.jpg,perovskite,ti_bearing_negative,1,110551,DG-e959e1343827,train
VTM-006597,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1110096_008_raw.jpg,perovskite,ti_bearing_negative,1,1110096,DG-e8acbc88b6b1,train
VTM-006598,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1119383_108_raw.jpg,perovskite,ti_bearing_negative,1,1119383,DG-c0754f8c88e0,train
VTM-006599,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112100_194_raw.jpg,perovskite,ti_bearing_negative,1,112100,DG-3549ebd5a680,val
VTM-006600,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1122943_169_raw.jpg,perovskite,ti_bearing_negative,1,1122943,DG-dfe440cd772a,train
VTM-006601,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112750_012_raw.jpg,perovskite,ti_bearing_negative,1,112750,DG-ad47b9a01ad5,val
VTM-006602,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112751_160_raw.jpg,perovskite,ti_bearing_negative,1,112751,DG-958033dd7a7a,train
VTM-006603,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112752_031_raw.jpg,perovskite,ti_bearing_negative,1,112752,DG-2996b3918309,train
VTM-006604,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112753_003_raw.jpg,perovskite,ti_bearing_negative,1,112753,DG-4abb473b2a3f,train
VTM-006605,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112754_001_raw.jpg,perovskite,ti_bearing_negative,1,112754,DG-47eb23160925,val
VTM-006606,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112771_010_raw.jpg,perovskite,ti_bearing_negative,1,112771,DG-ccd2226cacb2,train
VTM-006607,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p112782_326_raw.jpg,perovskite,ti_bearing_negative,1,112782,DG-6aea2b0904ea,train
VTM-006608,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1130059_122_raw.jpg,perovskite,ti_bearing_negative,1,1130059,DG-52df5dde0067,train
VTM-006609,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1138296_097_raw.jpg,perovskite,ti_bearing_negative,1,1138296,DG-039a38e5cb1c,train
VTM-006610,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1138309_095_raw.jpg,perovskite,ti_bearing_negative,1,1138309,DG-424dffb4d12f,train
VTM-006611,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1141531_088_raw.jpg,perovskite,ti_bearing_negative,1,1141531,DG-e5afb7ad2918,test
VTM-006612,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1142470_063_raw.jpg,perovskite,ti_bearing_negative,1,1142470,DG-8794655ab0b0,test
VTM-006613,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1149323_099_raw.jpg,perovskite,ti_bearing_negative,1,1149323,DG-0e82f48bee4f,val
VTM-006614,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1150133_098_raw.jpg,perovskite,ti_bearing_negative,1,1150133,DG-587b256f2ca6,train
VTM-006615,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1150136_094_raw.jpg,perovskite,ti_bearing_negative,1,1150136,DG-de0c1ef8c0ab,test
VTM-006616,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p115210_053_raw.jpg,perovskite,ti_bearing_negative,1,115210,DG-679cf470d0b5,train
VTM-006617,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p115211_002_raw.jpg,perovskite,ti_bearing_negative,1,115211,DG-611ae7b49e04,val
VTM-006618,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p115213_011_raw.jpg,perovskite,ti_bearing_negative,1,115213,DG-e058c49622bc,train
VTM-006619,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p115214_055_raw.jpg,perovskite,ti_bearing_negative,1,115214,DG-79750eee60b4,test
VTM-006620,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1162198_451_raw.jpg,perovskite,ti_bearing_negative,1,1162198,DG-cf96751ec6cc,val
VTM-006621,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1162199_104_raw.jpg,perovskite,ti_bearing_negative,1,1162199,DG-85dd8469d324,train
VTM-006622,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1162202_233_raw.jpg,perovskite,ti_bearing_negative,1,1162202,DG-c6c76c2efb46,train
VTM-006623,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1165245_102_raw.jpg,perovskite,ti_bearing_negative,1,1165245,DG-dedab766c1c9,train
VTM-006624,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1175078_042_raw.jpg,perovskite,ti_bearing_negative,1,1175078,DG-aa4dba954904,train
VTM-006625,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1228612_342_raw.jpg,perovskite,ti_bearing_negative,1,1228612,DG-76addff51c9b,train
VTM-006626,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1229293_121_raw.jpg,perovskite,ti_bearing_negative,1,1229293,DG-5dee4359fc05,train
VTM-006627,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1255606_043_raw.jpg,perovskite,ti_bearing_negative,1,1255606,DG-baa9cd75f2aa,test
VTM-006628,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1266596_371_raw.jpg,perovskite,ti_bearing_negative,1,1266596,DG-1601cd3a2451,train
VTM-006629,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1299754_417_raw.jpg,perovskite,ti_bearing_negative,1,1299754,DG-77f5d2a8ac41,train
VTM-006630,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p130073_201_raw.jpg,perovskite,ti_bearing_negative,1,130073,DG-4869d5ae8f80,train
VTM-006631,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1312695_283_raw.jpg,perovskite,ti_bearing_negative,1,1312695,DG-4984a0e070a3,test
VTM-006632,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p132276_258_raw.jpg,perovskite,ti_bearing_negative,1,132276,DG-7d8f733ea114,train
VTM-006633,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1326010_367_raw.jpg,perovskite,ti_bearing_negative,1,1326010,DG-a588e121a3ce,train
VTM-006634,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1326012_368_raw.jpg,perovskite,ti_bearing_negative,1,1326012,DG-8769ac73102b,train
VTM-006635,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1331392_024_raw.jpg,perovskite,ti_bearing_negative,1,1331392,DG-23594ab189e8,train
VTM-006636,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1336087_120_raw.jpg,perovskite,ti_bearing_negative,1,1336087,DG-a53a1c074f95,train
VTM-006637,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1336088_123_raw.jpg,perovskite,ti_bearing_negative,1,1336088,DG-1d8ffe350acf,train
VTM-006638,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1336092_124_raw.jpg,perovskite,ti_bearing_negative,1,1336092,DG-a3d0a2b4b679,test
VTM-006639,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1357375_280_raw.jpg,perovskite,ti_bearing_negative,1,1357375,DG-93f5dc1c4df2,train
VTM-006640,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1360198_170_raw.jpg,perovskite,ti_bearing_negative,1,1360198,DG-b2e0b9a9e609,train
VTM-006641,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1363230_029_raw.jpg,perovskite,ti_bearing_negative,1,1363230,DG-afca5cfa2167,train
VTM-006642,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1366524_192_raw.jpg,perovskite,ti_bearing_negative,1,1366524,DG-b1d0023566f1,train
VTM-006643,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p136965_189_raw.jpg,perovskite,ti_bearing_negative,1,136965,DG-3e17f233df3b,train
VTM-006644,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1389653_376_raw.jpg,perovskite,ti_bearing_negative,1,1389653,DG-37761b327bb4,train
VTM-006645,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1391905_422_raw.jpg,perovskite,ti_bearing_negative,1,1391905,DG-146e8c2ba7d2,val
VTM-006646,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1401173_171_raw.jpg,perovskite,ti_bearing_negative,1,1401173,DG-e26d93c40357,val
VTM-006647,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1408542_109_raw.jpg,perovskite,ti_bearing_negative,1,1408542,DG-8d8763f17b67,train
VTM-006648,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1408543_111_raw.jpg,perovskite,ti_bearing_negative,1,1408543,DG-d680a4d6e142,train
VTM-006649,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1408544_112_raw.jpg,perovskite,ti_bearing_negative,1,1408544,DG-ba553b9f78d8,test
VTM-006650,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1408545_110_raw.jpg,perovskite,ti_bearing_negative,1,1408545,DG-9774b36a4d98,train
VTM-006651,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1408546_113_raw.jpg,perovskite,ti_bearing_negative,1,1408546,DG-c6a6c5be1bf8,train
VTM-006652,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1409136_312_raw.jpg,perovskite,ti_bearing_negative,1,1409136,DG-fab27f2dd7fb,train
VTM-006653,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p141882_397_raw.jpg,perovskite,ti_bearing_negative,1,141882,DG-8acc97e99e5e,train
VTM-006654,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1425865_281_raw.jpg,perovskite,ti_bearing_negative,1,1425865,DG-f05226caf1e0,train
VTM-006655,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1425868_287_raw.jpg,perovskite,ti_bearing_negative,1,1425868,DG-39398201aeb2,train
VTM-006656,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1425871_284_raw.jpg,perovskite,ti_bearing_negative,1,1425871,DG-ba770972f44c,test
VTM-006657,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1425874_285_raw.jpg,perovskite,ti_bearing_negative,1,1425874,DG-b8aafa85cd66,train
VTM-006658,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1425880_288_raw.jpg,perovskite,ti_bearing_negative,1,1425880,DG-d0cd7fca26b0,test
VTM-006659,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1430489_282_raw.jpg,perovskite,ti_bearing_negative,1,1430489,DG-ce2da1460d7b,train
VTM-006660,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p144572_196_raw.jpg,perovskite,ti_bearing_negative,1,144572,DG-a4e5f29727db,train
VTM-006661,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p145700_253_raw.jpg,perovskite,ti_bearing_negative,1,145700,DG-772aed270a5e,train
VTM-006662,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p150578_268_raw.jpg,perovskite,ti_bearing_negative,1,150578,DG-4b32a6f555a8,test
VTM-006663,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p155026_388_raw.jpg,perovskite,ti_bearing_negative,1,155026,DG-7002e94c0f25,train
VTM-006664,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1557704_286_raw.jpg,perovskite,ti_bearing_negative,1,1557704,DG-f693bb8f8322,train
VTM-006665,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1641609_083_raw.jpg,perovskite,ti_bearing_negative,1,1641609,DG-a15bd077b2b2,train
VTM-006666,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1649046_198_raw.jpg,perovskite,ti_bearing_negative,1,1649046,DG-2c8568d93bef,val
VTM-006667,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1651095_289_raw.jpg,perovskite,ti_bearing_negative,1,1651095,DG-d26e120dd916,val
VTM-006668,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p167482_392_raw.jpg,perovskite,ti_bearing_negative,1,167482,DG-e0b6069083e9,val
VTM-006669,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p167633_018_raw.jpg,perovskite,ti_bearing_negative,1,167633,DG-ca7fc283c3e0,train
VTM-006670,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p168110_263_raw.jpg,perovskite,ti_bearing_negative,1,168110,DG-2f9789882406,train
VTM-006671,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p170002_032_raw.jpg,perovskite,ti_bearing_negative,1,170002,DG-4c5394909071,train
VTM-006672,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p170003_058_raw.jpg,perovskite,ti_bearing_negative,1,170003,DG-39d5d0313297,val
VTM-006673,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p1702959_386_raw.jpg,perovskite,ti_bearing_negative,1,1702959,DG-d71f1c195bee,train
VTM-006674,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p170299_391_raw.jpg,perovskite,ti_bearing_negative,1,170299,DG-29853a9c9e48,train
VTM-006675,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p170816_267_raw.jpg,perovskite,ti_bearing_negative,1,170816,DG-a94356a56e2a,train
VTM-006676,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p170962_387_raw.jpg,perovskite,ti_bearing_negative,1,170962,DG-28fe0d53cbcb,test
VTM-006677,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p171740_045_raw.jpg,perovskite,ti_bearing_negative,1,171740,DG-76f640434a09,train
VTM-006678,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p172826_249_raw.jpg,perovskite,ti_bearing_negative,1,172826,DG-5bc6578c5ed8,train
VTM-006679,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p173319_262_raw.jpg,perovskite,ti_bearing_negative,1,173319,DG-73cb99f2152c,train
VTM-006680,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p173381_006_raw.jpg,perovskite,ti_bearing_negative,1,173381,DG-352daeff9b56,val
VTM-006681,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p173389_247_raw.jpg,perovskite,ti_bearing_negative,1,173389,DG-1f47c6a18024,train
VTM-006682,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p175112_070_raw.jpg,perovskite,ti_bearing_negative,1,175112,DG-f82d0f60e162,train
VTM-006683,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p183438_050_raw.jpg,perovskite,ti_bearing_negative,1,183438,DG-6aea2b0904ea,train
VTM-006684,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p187791_245_raw.jpg,perovskite,ti_bearing_negative,1,187791,DG-ecd11b19f85b,train
VTM-006686,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p192881_277_raw.jpg,perovskite,ti_bearing_negative,1,192881,DG-cc8068406fdb,test
VTM-006687,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p194437_047_raw.jpg,perovskite,ti_bearing_negative,1,194437,DG-42cd0a0af54b,train
VTM-006688,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p200459_033_raw.jpg,perovskite,ti_bearing_negative,1,200459,DG-74c2249ad769,val
VTM-006689,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p200845_074_raw.jpg,perovskite,ti_bearing_negative,1,200845,DG-80c9e2d92248,train
VTM-006691,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p202506_052_raw.jpg,perovskite,ti_bearing_negative,1,202506,DG-bd7181e57e75,train
VTM-006692,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p204952_323_raw.jpg,perovskite,ti_bearing_negative,1,204952,DG-61c9215808c8,val
VTM-006693,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p207499_259_raw.jpg,perovskite,ti_bearing_negative,1,207499,DG-f391de15836c,train
VTM-006694,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p208637_250_raw.jpg,perovskite,ti_bearing_negative,1,208637,DG-29b1825e8715,test
VTM-006695,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p209268_238_raw.jpg,perovskite,ti_bearing_negative,1,209268,DG-b7294c84475d,test
VTM-006696,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p214655_014_raw.jpg,perovskite,ti_bearing_negative,1,214655,DG-6fff10d14ad7,train
VTM-006697,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p214656_306_raw.jpg,perovskite,ti_bearing_negative,1,214656,DG-235c1998a91d,val
VTM-006698,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p214658_305_raw.jpg,perovskite,ti_bearing_negative,1,214658,DG-7654035341ef,train
VTM-006699,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p214660_307_raw.jpg,perovskite,ti_bearing_negative,1,214660,DG-427884a43332,test
VTM-006700,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p216886_412_raw.jpg,perovskite,ti_bearing_negative,1,216886,DG-089a5e01f0f7,train
VTM-006701,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p222434_276_raw.jpg,perovskite,ti_bearing_negative,1,222434,DG-445c33c368a2,train
VTM-006702,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p227257_073_raw.jpg,perovskite,ti_bearing_negative,1,227257,DG-05ce0b58d145,train
VTM-006703,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p230391_396_raw.jpg,perovskite,ti_bearing_negative,1,230391,DG-144ec4f75b63,train
VTM-006704,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p232278_057_raw.jpg,perovskite,ti_bearing_negative,1,232278,DG-35a61c51bf04,train
VTM-006705,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p233471_399_raw.jpg,perovskite,ti_bearing_negative,1,233471,DG-334327407d16,train
VTM-006706,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p234278_227_raw.jpg,perovskite,ti_bearing_negative,1,234278,DG-e2fcab7f3992,val
VTM-006707,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p234471_027_raw.jpg,perovskite,ti_bearing_negative,1,234471,DG-520e790099f2,train
VTM-006708,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p239969_275_raw.jpg,perovskite,ti_bearing_negative,1,239969,DG-11ac55e78c88,val
VTM-006709,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p243051_013_raw.jpg,perovskite,ti_bearing_negative,1,243051,DG-c109ef508679,train
VTM-006710,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p252157_204_raw.jpg,perovskite,ti_bearing_negative,1,252157,DG-ba6a623938de,train
VTM-006711,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p253589_225_raw.jpg,perovskite,ti_bearing_negative,1,253589,DG-802b12d8ab34,train
VTM-006712,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p256966_235_raw.jpg,perovskite,ti_bearing_negative,1,256966,DG-8f55863f8ea1,train
VTM-006713,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p256968_248_raw.jpg,perovskite,ti_bearing_negative,1,256968,DG-1ec37aa5e726,test
VTM-006714,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p259921_408_raw.jpg,perovskite,ti_bearing_negative,1,259921,DG-fc602967d82d,train
VTM-006715,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p259922_418_raw.jpg,perovskite,ti_bearing_negative,1,259922,DG-f414323d9833,train
VTM-006716,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p259923_430_raw.jpg,perovskite,ti_bearing_negative,1,259923,DG-3ee0ca7e4553,train
VTM-006717,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p261212_197_raw.jpg,perovskite,ti_bearing_negative,1,261212,DG-f419ae6bbbb4,test
VTM-006718,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p263952_016_raw.jpg,perovskite,ti_bearing_negative,1,263952,DG-aa10f143e383,train
VTM-006719,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p269078_163_raw.jpg,perovskite,ti_bearing_negative,1,269078,DG-3afed5e49e28,train
VTM-006720,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p272025_424_raw.jpg,perovskite,ti_bearing_negative,1,272025,DG-b34cba61ef89,train
VTM-006721,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p272027_434_raw.jpg,perovskite,ti_bearing_negative,1,272027,DG-0fbe1b0915ad,train
VTM-006722,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p274372_175_raw.jpg,perovskite,ti_bearing_negative,1,274372,DG-95457cf47677,test
VTM-006723,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p275877_034_raw.jpg,perovskite,ti_bearing_negative,1,275877,DG-260189d80767,train
VTM-006724,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p275878_331_raw.jpg,perovskite,ti_bearing_negative,1,275878,DG-b6d16c8156c3,train
VTM-006725,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p278006_402_raw.jpg,perovskite,ti_bearing_negative,1,278006,DG-83daee72ea6f,train
VTM-006726,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p278911_403_raw.jpg,perovskite,ti_bearing_negative,1,278911,DG-a320fcd7c060,train
VTM-006727,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p278912_427_raw.jpg,perovskite,ti_bearing_negative,1,278912,DG-3e8d7db7dcd5,test
VTM-006728,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p278946_159_raw.jpg,perovskite,ti_bearing_negative,1,278946,DG-54098345499f,train
VTM-006729,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p283553_030_raw.jpg,perovskite,ti_bearing_negative,1,283553,DG-f3e55769ff61,train
VTM-006730,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p283710_161_raw.jpg,perovskite,ti_bearing_negative,1,283710,DG-74572bc9edd8,train
VTM-006731,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p283828_188_raw.jpg,perovskite,ti_bearing_negative,1,283828,DG-365cc5575c16,val
VTM-006732,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p285813_264_raw.jpg,perovskite,ti_bearing_negative,1,285813,DG-06c6c341d0db,train
VTM-006733,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p286396_273_raw.jpg,perovskite,ti_bearing_negative,1,286396,DG-7c523b4058ab,val
VTM-006734,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p286993_393_raw.jpg,perovskite,ti_bearing_negative,1,286993,DG-437338673f62,train
VTM-006735,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p286995_401_raw.jpg,perovskite,ti_bearing_negative,1,286995,DG-2113814cced4,val
VTM-006736,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p286996_409_raw.jpg,perovskite,ti_bearing_negative,1,286996,DG-9a48a40ccde1,test
VTM-006737,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p286997_406_raw.jpg,perovskite,ti_bearing_negative,1,286997,DG-89d926901ec3,train
VTM-006738,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p286998_407_raw.jpg,perovskite,ti_bearing_negative,1,286998,DG-1c1a3c4ef6a5,train
VTM-006739,raw_negative/ti_bearing_negative/perovskite/perovskite_mindat_p289287_322_raw.jpg,perovskite,ti_bearing_negative,1,289287,DG-49d36c554faf,test
